year,playID,posteam,Home_game,defteam,yardline_100,half_seconds_remaining,game_seconds_remaining,scored,down,goal_to_go,ydstogo,kick_distance,timeouts_remaining,score_differential,kicker,kicker_player_id
2013,20130915054562,HOU,1,TEN,28,0,0,0,4,0,4,46,0,1,R.Bullock,00-0029421
2009,20091025072090,CAR,1,BUF,21,0,1800,0,4,0,2,39,0,-5,J.Kasay,00-0009028
2009,20091115062016,TEN,1,BUF,42,0,1800,0,1,0,10,60,1,3,R.Bironas,00-0020962
2009,20091122041993,BUF,0,JAC,4,0,1800,1,2,1,4,22,0,-4,R.Lindell,00-0019310
2009,20091129021900,CIN,1,CLE,35,0,1800,1,1,0,10,53,0,10,S.Graham,00-0019536
2010,20101121072400,SEA,0,NO,25,0,1800,1,3,0,12,43,1,-14,O.Mare,00-0010373
2011,20110925051969,PHI,1,NYG,20,0,1800,1,4,0,8,38,0,-4,A.Henery,00-0028058
2013,20131222062222,NYJ,1,CLE,3,0,1800,1,1,1,3,21,2,-3,N.Folk,00-0025565
2015,20151220082086,SEA,1,CLE,9,0,1800,1,1,1,9,27,1,7,S.Hauschka,00-0025944
2016,20160925042110,BAL,0,JAX,24,0,1800,1,1,0,10,42,0,3,J.Tucker,00-0029597
2017,20170924032130,CHI,1,PIT,5,0,1800,1,1,1,5,24,3,7,C.Barth,00-0026138
2017,20171005002324,TB,1,NE,38,0,1800,0,1,0,10,56,0,-6,N.Folk,00-0025565
2018,20181007082062,LAC,1,OAK,30,0,1800,0,1,0,10,48,2,14,C.Sturgis,00-0030390
2018,20181209092169,LAC,1,CIN,41,0,1800,1,1,0,5,59,1,2,M.Badgley,00-0034084
2016,20161023093986,ATL,1,SD,40,1,1,0,1,0,10,58,1,-1,M.Bryant,00-0020578
2009,20091004042206,JAC,1,TEN,37,1,1801,0,2,0,21,55,0,24,J.Scobee,00-0022874
2009,20091025002045,CHI,0,CIN,4,1,1801,1,1,1,4,22,0,-31,R.Gould,00-0023252
2009,20091108052311,NE,1,MIA,16,1,1801,1,4,0,14,34,0,3,S.Gostkowski,00-0024333
2009,20091122031923,GB,1,SF,9,1,1801,1,3,0,6,27,1,17,M.Crosby,00-0025580
2009,20091206112051,DAL,0,NYG,39,1,1801,0,1,0,10,57,1,-4,N.Folk,00-0025565
2009,20091213032031,HOU,1,SEA,30,1,1801,0,1,0,10,48,0,17,K.Brown,00-0001980
2009,20091227022225,OAK,0,CLE,43,1,1801,1,1,0,10,61,1,-11,S.Janikowski,00-0019646
2010,20100103051972,HOU,1,NE,38,1,1801,0,2,0,10,56,0,0,K.Brown,00-0001980
2010,20100912011992,BUF,1,MIA,45,1,1801,0,1,0,10,63,1,-7,R.Lindell,00-0019310
2010,20100926081795,DAL,0,HOU,31,1,1801,1,4,0,6,49,0,4,D.Buehler,00-0027119
2010,20101003032110,TEN,1,DEN,37,1,1801,1,3,0,2,55,2,-3,R.Bironas,00-0020962
2010,20101114072159,KC,0,DEN,22,1,1801,1,1,0,10,40,2,-27,R.Succop,00-0026968
2010,20101121022196,CIN,1,BUF,1,1,1801,1,3,1,1,19,0,13,A.Pettrey,00-0027405
2010,20101205002015,MIN,1,BUF,20,1,1801,1,4,0,10,38,2,22,R.Longwell,00-0010072
2010,20101226102177,OAK,1,IND,36,1,1801,0,2,0,10,54,0,-4,S.Janikowski,00-0019646
2011,20110918112187,NE,1,SD,29,1,1801,1,2,0,3,47,0,10,S.Gostkowski,00-0024333
2011,20111002081936,KC,1,MIN,33,1,1801,1,4,0,10,51,1,-1,R.Succop,00-0026968
2011,20111002032336,DAL,1,DET,17,1,1801,1,1,0,10,35,0,14,D.Bailey,00-0028660
2011,20111106052090,NO,1,TB,4,1,1801,1,2,1,4,21,0,11,J.Kasay,00-0009028
2012,20120913002038,GB,1,CHI,17,1,1801,1,1,0,10,35,0,10,M.Crosby,00-0025580
2012,20121125022334,IND,1,BUF,1,1,1801,1,4,1,1,19,0,3,A.Vinatieri,00-0016919
2012,20121202122097,SD,1,CIN,1,1,1801,1,2,1,1,19,1,-1,N.Novak,00-0023096
2012,20121230092145,GB,0,MIN,33,1,1801,1,4,0,5,51,0,-13,M.Crosby,00-0025580
2013,20131013122017,WAS,0,DAL,14,1,1801,1,4,0,7,32,1,-10,K.Forbath,00-0028787
2013,20131124062236,CAR,0,MIA,28,1,1801,1,1,0,10,46,0,-13,G.Gano,00-0026858
2013,20131201022453,IND,1,TEN,19,1,1801,1,1,0,10,37,0,2,A.Vinatieri,00-0016919
2014,20140914022092,CIN,1,ATL,37,1,1801,0,4,0,15,55,0,7,M.Nugent,00-0023482
2014,20140925002364,NYG,0,WAS,11,1,1801,1,1,0,10,29,0,14,J.Brown,00-0021940
2014,20140929001739,KC,1,NE,4,1,1801,1,1,1,4,22,0,14,C.Santos,00-0031203
2014,20141026112464,IND,0,PIT,5,1,1801,1,1,1,5,23,0,-17,A.Vinatieri,00-0016919
2014,20141109051920,PIT,0,NYJ,35,1,1801,1,2,0,10,53,0,-17,S.Suisham,00-0023001
2014,20141109062115,ATL,0,TB,25,1,1801,1,3,0,2,43,0,0,M.Bryant,00-0020578
2014,20141116051953,CIN,0,NO,24,1,1801,1,1,0,10,42,0,7,M.Nugent,00-0023482
2014,20141130012492,BUF,1,CLE,35,1,1801,0,2,0,10,53,1,-3,D.Carpenter,00-0026003
2015,20150927102249,ARI,1,SF,4,1,1801,1,2,1,4,22,0,19,C.Catanzaro,00-0030896
2015,20151029002250,MIA,0,NE,45,1,1801,0,1,0,10,63,2,-19,A.Franks,00-0031718
2015,20151207002009,WAS,1,DAL,26,1,1801,1,4,0,4,45,1,-3,D.Hopkins,00-0030098
2016,20160103091854,DET,0,CHI,40,1,1801,1,3,0,12,59,1,7,M.Prater,00-0023853
2016,20160911062178,CIN,0,NYJ,3,1,1801,1,4,1,3,21,0,-6,M.Nugent,00-0023482
2016,20161016091789,OAK,1,KC,28,1,1801,1,2,0,10,46,0,-6,S.Janikowski,00-0019646
2016,20161030102125,PHI,0,DAL,37,1,1801,1,3,0,3,55,0,0,C.Sturgis,00-0030390
2016,20161107002402,BUF,0,SEA,35,1,1801,0,2,0,10,54,-1,-11,D.Carpenter,00-0026003
2016,20161127002020,ARI,0,ATL,36,1,1801,1,1,0,10,54,2,-7,C.Catanzaro,00-0030896
2017,20170101132317,ARI,0,LA,29,1,1801,1,1,0,10,47,1,7,C.Catanzaro,00-0030896
2017,20170101111984,WAS,1,NYG,39,1,1801,0,1,0,10,57,1,-10,D.Hopkins,00-0030098
2017,20171008012121,NYJ,0,CLE,39,1,1801,1,1,0,10,57,1,0,C.Catanzaro,00-0030896
2017,20171105101870,OAK,0,MIA,35,1,1801,1,1,0,10,53,0,1,G.Tavecchio,00-0028907
2017,20171231142140,LA,1,SF,3,1,1801,1,1,1,3,21,0,-17,S.Ficken,00-0033138
2018,20181125021885,CAR,1,SEA,7,1,1801,1,4,1,7,25,0,0,G.Gano,00-0026858
2018,20181126002075,HOU,1,TEN,25,1,1801,1,3,0,5,43,0,11,K.Fairbairn,00-0032726
2018,20181202072287,NYG,1,CHI,39,1,1801,1,1,0,10,57,0,-8,A.Rosas,00-0032870
2018,20181209121968,DAL,1,PHI,44,1,1801,1,4,0,11,62,1,3,B.Maher,00-0030332
2009,20091206084434,NO,0,WAS,40,2,2,0,2,0,10,58,0,-1,G.Hartley,00-0025824
2010,20101219083891,DET,0,TB,10,2,2,1,3,1,10,28,0,-3,D.Rayner,00-0023635
2012,20121014074223,ARI,1,BUF,20,2,2,0,2,0,10,38,0,0,J.Feely,00-0019770
2012,20121112003966,KC,0,PIT,28,2,2,1,2,0,10,46,0,-3,R.Succop,00-0026968
2012,20121202023760,STL,1,SF,35,2,2,1,4,0,5,53,0,-5,G.Zuerlein,00-0029621
2013,20131201044140,CHI,0,MIN,48,2,2,0,3,0,8,66,1,0,R.Gould,00-0023252
2014,20141220014782,SF,1,SD,42,2,2,0,3,0,6,60,0,0,P.Dawson,00-0004091
2015,20151102004280,IND,0,CAR,6,2,2,1,4,0,4,24,0,-3,A.Vinatieri,00-0016919
2015,20151206054462,CHI,1,SF,18,2,2,0,3,0,11,36,1,0,R.Gould,00-0023252
2016,20161106053844,DET,0,MIN,40,2,2,1,2,0,10,58,0,-3,M.Prater,00-0023853
2009,20090913081902,TB,1,DAL,28,2,1802,0,2,0,10,46,0,-6,M.Nugent,00-0023482
2009,20090921001974,IND,0,MIA,30,2,1802,1,1,0,10,48,1,-3,A.Vinatieri,00-0016919
2009,20090927022030,DET,1,WAS,8,2,1802,1,4,1,8,26,0,10,J.Hanson,00-0006800
2009,20091004052024,NYG,0,KC,7,2,1802,1,2,1,7,25,0,11,L.Tynes,00-0019778
2009,20091004071903,TB,0,WAS,19,2,1802,1,4,0,7,37,0,7,M.Nugent,00-0023482
2009,20091108012073,ARI,0,CHI,25,2,1802,1,2,0,10,43,0,21,N.Rackers,00-0019676
2009,20091108032603,HOU,0,IND,38,2,1802,1,4,0,9,56,1,-13,K.Brown,00-0001980
2009,20091115101985,GB,1,DAL,30,2,1802,1,3,0,13,48,0,0,M.Crosby,00-0025580
2009,20091206091920,SD,0,CLE,24,2,1802,1,1,0,10,42,2,3,N.Kaeding,00-0022737
2009,20091210002020,PIT,0,CLE,9,2,1802,1,2,1,9,27,2,-13,J.Reed,00-0020737
2009,20091213102122,TEN,1,STL,18,2,1802,1,1,0,10,36,1,20,R.Bironas,00-0020962
2010,20100103092068,STL,1,SF,27,2,1802,0,4,0,9,45,2,3,Josh.Brown,00-0021940
2010,20100103132063,BAL,0,OAK,19,2,1802,0,4,0,10,37,1,4,B.Cundiff,00-0020972
2010,20100103082085,NYJ,1,CIN,21,2,1802,1,3,0,16,39,0,24,J.Feely,00-0019770
2010,20100926141950,NYJ,0,MIA,43,2,1802,0,1,0,15,61,0,4,N.Folk,00-0025565
2010,20101003041944,DET,0,GB,37,2,1802,0,1,0,10,55,3,-7,J.Hanson,00-0006800
2010,20101003072117,STL,1,SEA,13,2,1802,1,3,0,2,30,0,4,Josh.Brown,00-0021940
2010,20101017092116,DEN,1,NYJ,41,2,1802,1,4,0,10,59,0,0,M.Prater,00-0023853
2010,20101024002206,CIN,0,ATL,35,2,1802,0,1,0,10,53,0,-21,M.Nugent,00-0023482
2010,20101107072178,NO,0,CAR,13,2,1802,1,2,0,10,31,0,11,G.Hartley,00-0025824
2010,20101121081966,WAS,0,TEN,33,2,1802,0,1,0,10,51,0,1,G.Gano,00-0026858
2010,20101125001887,DET,1,NE,26,2,1802,1,1,0,10,44,0,4,D.Rayner,00-0023635
2010,20101128082182,SEA,1,KC,25,2,1802,1,4,0,4,43,0,-15,O.Mare,00-0010373
2010,20101212092092,SF,1,SEA,4,2,1802,1,4,0,3,22,2,20,J.Reed,00-0020737
2010,20101223002256,PIT,1,CAR,23,2,1802,0,4,0,18,41,0,20,S.Suisham,00-0023001
2011,20110918132063,HOU,0,MIA,18,2,1802,1,4,0,17,36,1,10,N.Rackers,00-0019676
2011,20110918142048,PHI,0,ATL,45,2,1802,0,2,0,1,63,1,-4,A.Henery,00-0028058
2011,20111009062125,NO,0,CAR,28,2,1802,1,4,0,8,46,0,4,J.Kasay,00-0009028
2011,20111030072061,BUF,1,WAS,26,2,1802,1,3,0,13,44,0,10,R.Lindell,00-0019310
2011,20111030092068,CLE,0,SF,33,2,1802,1,1,0,10,52,1,-17,P.Dawson,00-0004091
2011,20111106011813,HOU,1,CLE,10,2,1802,1,1,1,10,28,3,18,N.Rackers,00-0019676
2011,20111120102213,SD,0,CHI,37,2,1802,0,1,0,10,55,1,-7,N.Novak,00-0023096
2011,20111218012511,BUF,1,MIA,7,2,1802,0,1,1,7,26,1,-6,D.Rayner,00-0023635
2011,20111224052232,NYJ,1,NYG,26,2,1802,0,4,0,17,44,0,-3,N.Folk,00-0025565
2012,20120101001943,MIA,1,NYJ,40,2,1802,1,2,0,10,58,3,-7,D.Carpenter,00-0026003
2012,20120101082647,GB,1,DET,29,2,1802,0,1,0,10,47,0,5,M.Crosby,00-0025580
2012,20120909092209,SF,0,GB,45,2,1802,1,3,0,10,63,0,6,D.Akers,00-0000108
2012,20120923122127,PIT,0,OAK,16,2,1802,1,4,0,1,33,0,0,S.Suisham,00-0023001
2012,20120930062045,SF,0,NYJ,18,2,1802,1,2,0,7,36,0,7,D.Akers,00-0000108
2012,20120930112125,WAS,0,TB,39,2,1802,0,1,0,10,57,0,15,B.Cundiff,00-0020972
2012,20121007071747,CAR,1,SEA,14,2,1802,1,4,0,3,32,1,-6,J.Medlock,00-0025547
2012,20121014092068,SF,1,NYG,34,2,1802,0,1,0,10,52,1,-7,D.Akers,00-0000108
2012,20121021072135,BUF,1,TEN,24,2,1802,1,4,0,3,42,0,-4,R.Lindell,00-0019310
2012,20121028072119,SEA,0,DET,43,2,1802,0,3,0,12,61,0,3,S.Hauschka,00-0025944
2012,20121104032297,TEN,1,CHI,21,2,1802,1,4,0,10,39,0,-27,R.Bironas,00-0020962
2012,20121118022226,ATL,1,ARI,30,2,1802,1,1,0,10,48,0,-4,M.Bryant,00-0020578
2012,20121118002128,WAS,1,PHI,7,2,1802,1,3,0,3,25,0,11,K.Forbath,00-0028787
2012,20121118072008,HOU,1,JAC,32,2,1802,0,2,0,5,50,0,0,S.Graham,00-0019536
2012,20121125002028,CIN,1,OAK,37,2,1802,1,1,0,10,55,0,21,M.Nugent,00-0023482
2012,20121216072254,HOU,1,IND,31,2,1802,0,1,0,10,50,0,9,S.Graham,00-0019536
2012,20121216032224,MIN,0,STL,24,2,1802,1,1,0,10,42,0,19,B.Walsh,00-0029576
2013,20130915062227,MIA,0,IND,36,2,1802,1,4,0,2,54,0,-3,C.Sturgis,00-0030390
2013,20130915032228,CHI,1,MIN,2,2,1802,1,4,1,2,20,0,0,R.Gould,00-0023252
2013,20130922082025,SD,0,TEN,20,2,1802,0,2,0,1,38,0,0,N.Novak,00-0023096
2013,20130922031530,MIA,1,ATL,28,2,1802,1,2,0,10,46,1,-6,C.Sturgis,00-0030390
2013,20130929112008,SD,1,DAL,24,2,1802,1,4,0,3,42,1,-10,N.Novak,00-0023096
2013,20131006081977,CAR,0,ARI,33,2,1802,1,2,0,20,51,1,0,G.Gano,00-0026858
2013,20131013002336,GB,0,BAL,13,2,1802,1,1,0,10,31,1,3,M.Crosby,00-0025580
2013,20131104001896,CHI,0,GB,6,2,1802,1,2,1,6,24,0,4,R.Gould,00-0023252
2013,20131114001984,IND,0,TEN,12,2,1802,1,4,0,8,30,0,-14,A.Vinatieri,00-0016919
2013,20131215032383,BUF,0,JAC,22,2,1802,1,2,0,2,40,0,7,D.Carpenter,00-0026003
2013,20131229042272,IND,1,JAC,8,2,1802,1,1,1,8,26,0,14,A.Vinatieri,00-0016919
2014,20140921112018,MIA,1,KC,4,2,1802,1,3,0,1,22,0,-14,C.Sturgis,00-0030390
2014,20141019002104,BAL,1,ATL,20,2,1802,1,1,0,10,38,0,14,J.Tucker,00-0029597
2014,20141026102196,OAK,0,CLE,20,2,1802,1,4,0,8,38,0,-6,S.Janikowski,00-0019646
2014,20141102051968,MIA,1,SD,28,2,1802,0,1,0,10,45,0,20,C.Sturgis,00-0030390
2014,20141116092159,SD,1,OAK,30,2,1802,0,1,0,10,48,0,7,N.Novak,00-0023096
2014,20141207082005,STL,0,WAS,20,2,1802,0,1,0,10,38,1,6,G.Zuerlein,00-0029621
2014,20141208002026,ATL,0,GB,35,2,1802,0,1,0,10,53,1,-24,M.Bryant,00-0020578
2014,20141228082507,PHI,0,NYG,14,2,1802,1,3,1,14,32,1,-2,C.Parkey,00-0030850
2015,20150920062362,CHI,1,ARI,5,2,1802,1,4,0,3,23,1,-10,R.Gould,00-0023252
2015,20150920112172,JAC,1,MIA,40,2,1802,1,1,0,10,58,2,4,J.Myers,00-0031492
2015,20150920122179,DAL,0,PHI,10,2,1802,1,2,1,10,28,0,3,D.Bailey,00-0028660
2015,20150920132141,GB,1,SEA,1,2,1802,1,4,1,1,18,0,7,M.Crosby,00-0025580
2015,20150927111803,SEA,1,CHI,3,2,1802,1,4,1,3,21,1,3,S.Hauschka,00-0025944
2015,20151004051992,PHI,0,WAS,15,2,1802,0,4,0,14,33,1,-13,C.Sturgis,00-0030390
2015,20151004091999,GB,0,SF,26,2,1802,0,4,0,19,44,0,4,M.Crosby,00-0025580
2015,20151011021781,SEA,0,CIN,6,2,1802,1,1,1,6,24,0,0,S.Hauschka,00-0025944
2015,20151011052103,CLE,0,BAL,19,2,1802,1,1,0,10,37,0,-8,T.Coons,00-0031112
2015,20151025092303,SD,1,OAK,26,2,1802,1,3,0,4,44,0,-27,J.Lambo,00-0032087
2015,20151101082235,ARI,0,CLE,19,2,1802,1,3,0,2,37,0,-13,C.Catanzaro,00-0030896
2015,20151122082121,BAL,1,STL,7,2,1802,1,4,0,3,25,1,-7,J.Tucker,00-0029597
2015,20151220042059,HOU,0,IND,5,2,1802,1,2,1,5,22,0,-10,N.Novak,00-0023096
2015,20151220032249,ATL,0,JAC,16,2,1802,1,1,0,10,34,3,11,S.Graham,00-0019536
2015,20151227052313,DET,1,SF,20,2,1802,1,1,0,5,38,0,0,M.Prater,00-0023853
2015,20151227042146,CLE,0,KC,33,2,1802,0,1,0,10,51,0,-14,T.Coons,00-0031112
2016,20160918112148,OAK,1,ATL,40,2,1802,0,1,0,10,58,1,-6,S.Janikowski,00-0019646
2016,20161002002234,JAX,1,IND,5,2,1802,1,2,1,5,22,0,8,J.Myers,00-0031492
2016,20161009101916,OAK,1,SD,38,2,1802,1,4,0,4,56,1,-4,S.Janikowski,00-0019646
2016,20161016072131,TEN,1,CLE,40,2,1802,0,3,0,3,58,2,1,R.Succop,00-0026968
2016,20161106002359,DEN,0,OAK,37,2,1802,1,3,0,3,55,0,-13,B.McManus,00-0029822
2016,20161113032078,NO,1,DEN,12,2,1802,1,1,0,10,30,0,-10,W.Lutz,00-0032569
2016,20161113102523,ARI,1,SF,1,2,1802,1,2,1,1,19,0,7,C.Catanzaro,00-0030896
2016,20161113112308,PIT,1,DAL,37,2,1802,0,1,0,10,55,2,2,C.Boswell,00-0031136
2016,20161127012211,BAL,1,CIN,36,2,1802,1,4,0,5,54,0,10,J.Tucker,00-0029597
2016,20161204002120,ATL,1,KC,42,2,1802,1,2,0,1,59,1,-6,M.Bryant,00-0020578
2016,20161211132070,DAL,0,NYG,37,2,1802,0,1,0,10,55,0,7,D.Bailey,00-0028660
2017,20170101092028,CAR,0,TB,40,2,1802,0,4,0,1,58,1,4,G.Gano,00-0026858
2017,20170101052056,CHI,0,MIN,11,2,1802,1,1,0,10,29,1,-17,C.Barth,00-0026138
2017,20170910071784,OAK,0,TEN,34,2,1802,1,2,0,5,52,0,0,G.Tavecchio,00-0028907
2017,20170917052336,NE,0,NO,10,2,1802,1,4,0,2,28,0,14,S.Gostkowski,00-0024333
2017,20170917041890,PHI,0,KC,11,2,1802,0,1,0,10,30,0,-3,J.Elliott,00-0033787
2017,20171008082173,SEA,0,LA,29,2,1802,1,4,0,3,48,0,-3,B.Walsh,00-0029576
2017,20171015001805,ATL,1,MIA,41,2,1802,0,3,0,9,59,0,17,M.Bryant,00-0020578
2017,20171015082130,JAX,1,LA,36,2,1802,0,1,0,10,54,1,-9,J.Myers,00-0031492
2017,20171019002243,OAK,1,KC,27,2,1802,0,4,0,6,45,1,-6,G.Tavecchio,00-0028907
2017,20171105082466,SEA,1,WAS,31,2,1802,0,2,0,10,49,0,-5,B.Walsh,00-0029576
2017,20171106001708,GB,1,DET,17,2,1802,1,4,0,4,35,0,-14,M.Crosby,00-0025580
2017,20171112062071,TEN,1,CIN,27,2,1802,1,2,0,1,44,0,1,R.Succop,00-0026968
2017,20171119072045,LAC,1,BUF,21,2,1802,1,2,0,10,39,0,26,N.Novak,00-0023096
2017,20171126072020,LA,1,NO,45,2,1802,0,4,0,10,63,0,7,G.Zuerlein,00-0029621
2017,20171210042213,SF,0,HOU,17,2,1802,1,3,0,1,35,0,1,R.Gould,00-0023252
2017,20171210082036,TEN,0,ARI,40,2,1802,0,2,0,10,58,2,7,R.Succop,00-0026968
2017,20171224042107,BUF,0,NE,4,2,1802,1,4,1,4,23,0,-4,S.Hauschka,00-0025944
2018,20180916021861,GB,1,MIN,19,2,1802,1,1,0,10,37,0,6,M.Crosby,00-0025580
2018,20180917002113,SEA,0,CHI,38,2,1802,1,4,0,2,56,0,-10,S.Janikowski,00-0019646
2018,20180923041996,TEN,0,JAX,30,2,1802,0,4,0,1,48,0,0,R.Succop,00-0026968
2018,20180930002144,ATL,1,CIN,37,2,1802,1,2,0,5,55,0,-7,M.Bryant,00-0020578
2018,20180930082251,ARI,1,SEA,32,2,1802,0,3,0,2,50,0,3,P.Dawson,00-0004091
2018,20181028012134,CAR,1,BAL,36,2,1802,1,1,0,10,54,0,14,G.Gano,00-0026858
2018,20181104092315,LA,0,NO,38,2,1802,1,3,0,5,56,0,-21,G.Zuerlein,00-0029621
2018,20181111062084,NYJ,1,BUF,37,2,1802,1,1,0,10,55,0,-31,J.Myers,00-0031492
2018,20181111062084,NYJ,1,BUF,37,2,1802,1,1,0,10,55,0,-31,J.Myers,00-0031492
2018,20181216052244,IND,1,DAL,25,2,1802,1,3,0,12,43,0,7,A.Vinatieri,00-0016919
2010,20101114104509,STL,0,SF,15,3,3,1,4,0,7,33,1,-3,Josh.Brown,00-0021940
2010,20101121084021,WAS,0,TEN,29,3,3,0,2,0,10,47,0,1,G.Gano,00-0026858
2012,20121125083954,BAL,0,SD,20,3,3,1,3,0,7,38,1,-3,J.Tucker,00-0029597
2012,20121202004177,CHI,1,SEA,28,3,3,1,2,0,8,46,1,-3,R.Gould,00-0023252
2014,20141005013961,DAL,1,HOU,35,3,3,0,1,0,10,53,0,0,D.Bailey,00-0028660
2014,20141207054331,MIN,1,NYJ,38,3,3,0,1,0,10,56,2,-1,B.Walsh,00-0029576
2015,20151011023869,CIN,1,SEA,13,3,3,1,4,0,3,31,0,-2,M.Nugent,00-0023482
2017,20170917024270,ARI,0,IND,24,3,3,0,3,0,3,42,0,0,P.Dawson,00-0004091
2018,20180916024088,GB,1,MIN,34,3,3,0,2,0,7,52,0,-1,M.Crosby,00-0025580
2018,20181209054401,KC,1,BAL,25,3,3,0,3,0,12,43,1,0,H.Butker,00-0033303
2009,20090913061818,JAC,0,IND,45,3,1803,0,1,0,10,63,1,-1,J.Scobee,00-0022874
2009,20090920062355,PHI,1,NO,14,3,1803,1,2,0,10,32,0,-7,D.Akers,00-0000108
2009,20090920022242,GB,1,CIN,37,3,1803,0,4,0,13,55,0,-1,M.Crosby,00-0025580
2009,20090927011920,CIN,1,PIT,16,3,1803,1,3,0,10,34,1,-13,S.Graham,00-0019536
2009,20091018002207,CIN,1,HOU,32,3,1803,1,2,0,1,50,1,0,S.Graham,00-0019536
2009,20091019001900,DEN,0,SD,36,3,1803,0,3,0,7,54,0,-3,M.Prater,00-0023853
2009,20091206042188,IND,1,TEN,25,3,1803,1,2,0,5,43,0,11,M.Stover,00-0015784
2009,20091220042086,NYJ,1,ATL,20,3,1803,0,3,0,17,38,0,4,J.Feely,00-0019770
2009,20091220011979,BUF,1,NE,38,3,1803,0,1,0,10,56,1,-11,R.Lindell,00-0019310
2009,20091227032181,GB,1,SEA,11,3,1803,1,4,1,11,29,0,18,M.Crosby,00-0025580
2009,20091228001988,CHI,1,MIN,23,3,1803,1,2,0,7,41,0,13,R.Gould,00-0023252
2010,20100912102095,GB,0,PHI,38,3,1803,1,3,0,3,56,-1,7,M.Crosby,00-0025580
2010,20100919041826,PIT,0,TEN,16,3,1803,1,4,0,3,34,0,7,J.Reed,00-0020737
2010,20100926052336,DET,0,MIN,15,3,1803,1,2,0,2,33,0,-7,J.Hanson,00-0006800
2010,20101003092164,HOU,0,OAK,28,3,1803,0,1,0,10,46,0,0,N.Rackers,00-0019676
2010,20101004001885,NE,0,MIA,12,3,1803,1,3,0,10,30,0,-4,S.Gostkowski,00-0024333
2010,20101017052020,DET,0,NYG,32,3,1803,1,4,0,9,50,0,-7,J.Hanson,00-0006800
2010,20101031022169,MIA,0,CIN,36,3,1803,1,1,0,10,54,1,-5,D.Carpenter,00-0026003
2010,20101114062387,DET,0,BUF,7,3,1803,1,4,0,4,25,0,-7,D.Rayner,00-0023635
2010,20101205021715,JAC,0,TEN,8,3,1803,1,4,0,1,26,1,14,J.Scobee,00-0022874
2010,20101219011968,MIA,1,BUF,43,3,1803,0,4,0,12,61,0,-3,D.Carpenter,00-0026003
2010,20101228002041,PHI,1,MIN,36,3,1803,0,1,0,10,54,1,1,D.Akers,00-0000108
2011,20110911031851,TEN,0,JAC,49,3,1803,0,1,0,10,67,1,-10,R.Bironas,00-0020962
2011,20110925082330,OAK,1,NYJ,35,3,1803,1,2,0,10,54,0,-3,S.Janikowski,00-0019646
2011,20111016011718,CIN,1,IND,2,3,1803,1,4,1,2,20,0,0,M.Nugent,00-0023482
2011,20111023072252,PIT,0,ARI,23,3,1803,1,4,0,2,41,0,7,S.Suisham,00-0023001
2011,20111023112177,NO,1,IND,30,3,1803,1,2,0,17,47,0,24,J.Kasay,00-0009028
2011,20111106042116,WAS,1,SF,41,3,1803,1,3,0,10,59,1,-13,G.Gano,00-0026858
2011,20111106111876,STL,0,ARI,23,3,1803,1,4,0,5,41,1,3,Josh.Brown,00-0021940
2011,20111113081991,ATL,1,NO,23,3,1803,0,3,0,10,41,0,-4,M.Bryant,00-0020578
2011,20111113022072,TB,1,HOU,37,3,1803,1,4,0,1,55,0,-16,C.Barth,00-0026138
2011,20111120092183,SEA,0,STL,1,3,1803,1,1,1,1,19,1,0,S.Hauschka,00-0025944
2011,20111204092500,MIN,1,DEN,6,3,1803,1,2,1,6,25,0,6,R.Longwell,00-0010072
2011,20111204071956,CAR,0,TB,25,3,1803,1,1,0,10,43,1,9,O.Mare,00-0010373
2011,20111204102238,GB,0,NYG,25,3,1803,0,3,0,7,43,2,3,M.Crosby,00-0025580
2011,20111211002176,NE,0,WAS,5,3,1803,1,4,1,5,24,1,-4,S.Gostkowski,00-0024333
2011,20111215001865,ATL,1,JAC,13,3,1803,1,4,0,4,31,1,24,M.Bryant,00-0020578
2011,20111218112088,NE,0,DEN,16,3,1803,1,1,0,10,34,0,8,S.Gostkowski,00-0024333
2011,20111224042219,KC,1,OAK,31,3,1803,0,4,0,18,49,1,0,R.Succop,00-0026968
2012,20120923032096,TEN,1,DET,20,3,1803,1,4,0,5,38,1,7,R.Bironas,00-0020962
2012,20120930051812,STL,1,SEA,30,3,1803,1,3,0,5,48,0,3,G.Zuerlein,00-0029621
2012,20121021041898,GB,0,STL,40,3,1803,0,3,0,5,58,0,4,M.Crosby,00-0025580
2012,20121028021974,SD,0,CLE,25,3,1803,1,4,0,13,43,0,-7,N.Novak,00-0023096
2012,20121028112050,DEN,1,NO,15,3,1803,1,4,0,5,33,2,7,M.Prater,00-0023853
2012,20121104042157,CIN,1,DEN,28,3,1803,0,2,0,10,46,0,-7,M.Nugent,00-0023482
2012,20121104092312,TB,0,OAK,36,3,1803,0,4,0,8,54,0,-3,C.Barth,00-0026138
2012,20121104111965,ATL,1,DAL,28,3,1803,1,1,0,10,46,0,-3,M.Bryant,00-0020578
2012,20121115002267,BUF,1,MIA,1,3,1803,1,2,1,1,19,0,8,R.Lindell,00-0019310
2012,20121118012194,GB,0,DET,32,3,1803,0,2,0,18,50,0,-3,M.Crosby,00-0025580
2012,20121118062254,IND,0,NE,40,3,1803,0,4,0,6,58,1,-5,A.Vinatieri,00-0016919
2012,20121125052317,CHI,1,MIN,21,3,1803,0,2,0,6,39,0,22,R.Gould,00-0023252
2012,20121125102135,ARI,1,STL,14,3,1803,1,2,0,10,32,1,1,J.Feely,00-0019770
